"team","season","returning_ppa_pct","returning_passing_ppa_pct","returning_usage_pct","talent_percentile","preseason_poll_vote_share","retained_quality","replacement_capacity","portal_incoming_count","portal_outgoing_count","portal_rated_incoming_count","portal_incoming_value","portal_incoming_percentile","portal_offense_ppa","portal_offense_score","portal_offense_eligible_count","portal_offense_matched_count","portal_offense_match_rate","portal_replacement_capacity","portal_offense_replacement","roster_rebuild_score","roster_rebuild_flag","hype_gap","source","captured_at"
"California",2023,0.443,0,0.34,0.669172932330827,0,0.11990977443609,0.372729323308271,20,26,17,0.677272727272727,0.93984962406015,76.4148728070175,0.692343235439714,12,7,0.583333333333333,0.620300751879699,0.456946535390211,0.456946535390211,FALSE,0.135338345864662,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Central Michigan",2023,0.358,-0.073,0.323,0.0676691729323308,0,0.148045112781955,0.0434436090225564,2,11,0,0,0,0,-1.10150554678709,1,0,0,0,-0.745719255174857,0,FALSE,-0.0075187969924812,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Charlotte",2023,0.144,0.035,0.222,0.413533834586466,0,0.0108270676691729,0.353984962406015,17,21,2,0.0781818181818182,0.387218045112782,51.8755833333333,0.306270765356875,4,2,0.5,0.301255639097744,0.238278655447649,0.238278655447649,FALSE,0.330827067669173,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Cincinnati",2023,0.067,-0.024,0.261,0.62406015037594,0,0.0508796992481203,0.582248120300752,21,25,17,0.662272727272727,0.909774436090226,166.032526315789,1.41218757890616,9,8,0.888888888888889,0.672323308270677,1.04360662081165,1.04360662081165,TRUE,-0.353383458646617,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Clemson",2023,0.551,0.296,0.505,0.969924812030075,0.656302704510925,0.468142857142857,0.435496240601504,1,11,1,0.0377272727272727,0.236842105263158,0,-1.10150554678709,1,0,0,0.117236842105263,-0.545245245659607,0,FALSE,0.0902255639097744,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Coastal Carolina",2023,0.915,0.982,0.893,0.368421052631579,0,0.309586466165414,0.0313157894736842,13,19,3,0.118636363636364,0.462406015037594,3.06830263157895,-0.716497500177991,6,3,0.5,0.0494774436090226,-0.0766652325190451,0,FALSE,0.0676691729323308,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Colorado",2023,0.077,0,0.13,0.744360902255639,0,0.00115789473684211,0.687045112781955,48,59,48,0.892727272727273,1,201.356695175439,1.65588869757704,10,9,0.9,0.87,1.44062316689203,1.44062316689203,TRUE,0.390977443609023,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Colorado State",2023,0.92,1,0.825,0.195488721804511,0,0.131428571428571,0.0156390977443609,10,20,1,0.04,0.31203007518797,29.6086403508772,-0.0377025886394482,2,2,1,0.0546052631578948,-0.00659795301190343,0,FALSE,0.263157894736842,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Connecticut",2023,0.629,0.606,0.753,0.308270676691729,0,0.255383458646617,0.114368421052632,12,10,0,0,0,12.0774451754386,-0.34602582286066,4,2,0.5,0,-0.085468378246583,0,FALSE,0,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Duke",2023,0.989,1,0.991,0.503759398496241,0,0.825406015037594,0.00554135338345865,6,16,6,0.235909090909091,0.556390977443609,0,-1.10150554678709,0,0,1,0.00500751879699249,-0.00991354992108377,0,FALSE,-0.428571428571429,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"East Carolina",2023,0.088,0.016,0.209,0.428571428571429,0,0.0522706766917293,0.390857142857143,17,25,14,0.545,0.853383458646617,7.46351973684211,-0.490104222390551,4,3,0.75,0.675026315789474,-0.387672439910926,0,FALSE,-0.18796992481203,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Eastern Michigan",2023,0.503,0.281,0.536,0.135338345864662,0,0.230699248120301,0.0672631578947368,5,10,0,0,0,3.52380263157895,-0.62216316153735,2,1,0.5,0,-0.288683706953331,0,FALSE,-0.0526315789473684,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Florida",2023,0.367,0.087,0.438,0.894736842105263,0,0.248345864661654,0.566368421052632,12,25,12,0.484090909090909,0.789473684210526,68.3158245614035,0.554922942702654,2,2,1,0.443684210526316,0.311866693798891,0.311866693798891,FALSE,-0.270676691729323,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Florida Atlantic",2023,0.446,0.169,0.442,0.473684210526316,0,0.25821052631579,0.262421052631579,12,18,2,0.0795454545454545,0.424812030075188,171.579671052632,1.52275685090847,8,6,0.75,0.237045112781955,0.849698322806927,0.849698322806927,TRUE,-0.172932330827068,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Florida International",2023,0.68,0.889,0.78,0.323308270676692,0,0.0204511278195489,0.103458646616541,8,19,0,0,0,8.63103070175439,-0.448024744793407,2,1,0.5,0,-0.0985654438545495,0,FALSE,0.37593984962406,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Florida State",2023,0.785,0.96,0.792,0.857142857142857,0.713269843998519,0.755488721804511,0.184285714285714,11,23,10,0.417272727272727,0.744360902255639,59.7188421052632,0.406724251871364,4,2,0.5,0.154827067669173,0.0845986443892436,0.0845986443892436,FALSE,-0.0150375939849624,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Fresno State",2023,0.171,0.179,0.261,0.421052631578947,0,0.127285714285714,0.349052631578947,8,24,2,0.0790909090909091,0.409774436090226,75.4345899122807,0.66858632462351,4,4,1,0.302823308270677,0.494085293896774,0.494085293896774,FALSE,-0.338345864661654,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Georgia",2023,0.43,0.178,0.446,0.992481203007519,1,0.43,0.565714285714286,4,15,3,0.125909090909091,0.488721804511278,100.980026315789,1.01885738688099,3,2,0.666666666666667,0.270751879699248,0.564446992332071,0.564446992332071,TRUE,0,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Georgia Southern",2023,0.454,0.007,0.375,0.203007518796992,0,0.16384962406015,0.110842105263158,15,15,0,0,0,127.247287280702,1.15492705105584,5,3,0.6,0,0.721829406909898,0.721829406909898,TRUE,0.0451127819548872,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Georgia State",2023,0.688,1,0.669,0.353383458646617,0,0.341413533834586,0.110255639097744,19,20,8,0.292727272727273,0.62406015037594,14.9364254385965,-0.286577179149419,5,4,0.8,0.206563909774436,-0.0948570462984578,0,FALSE,-0.0902255639097744,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Georgia Tech",2023,0.366,0.86,0.382,0.736842105263158,0,0.104571428571429,0.467157894736842,16,20,13,0.512272727272727,0.81203007518797,78.3015175438596,0.741077227185748,8,5,0.625,0.501834586466165,0.457985726400792,0.457985726400792,FALSE,0.120300751879699,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Hawai'i",2023,0.609,0.92,0.665,0.180451127819549,0,0.0228947368421053,0.0705563909774436,8,9,0,0,0,-0.10075,-1.58581203457578,1,1,1,0,-0.531247031582885,0,FALSE,0.368421052631579,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Houston",2023,0.234,0.005,0.269,0.639097744360902,0,0.191774436090226,0.489548872180451,20,21,17,0.666363636363636,0.917293233082707,73.6709912280702,0.599450993867666,5,5,1,0.670541353383459,0.438198676517264,0.438198676517264,FALSE,-0.413533834586466,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Illinois",2023,0.321,-0.007,0.268,0.533834586466165,0,0.284796992481203,0.362473684210526,7,11,5,0.198636363636364,0.515037593984962,56.590048245614,0.34602582286066,3,3,1,0.377007518796992,0.253290902334003,0.253290902334003,FALSE,-0.481203007518797,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Indiana",2023,0.358,-0.362,0.345,0.654135338345865,0,0.0457593984962406,0.419954887218045,23,24,19,0.751363636363636,0.954887218045113,41.8343925438597,0.113323059587658,5,3,0.6,0.625451127819549,0.0742266040299157,0.0742266040299157,FALSE,0.278195488721804,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Iowa",2023,0.409,-0.068,0.426,0.699248120300752,0.0416666666666667,0.132233082706767,0.413255639097744,8,14,7,0.282272727272727,0.609022556390977,4.07206140350877,-0.577043937955507,5,2,0.4,0.349578947368421,-0.331223220386461,0,FALSE,0.488721804511278,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Iowa State",2023,0.638,0.911,0.687,0.556390977443609,0,0.402947368421053,0.201413533834586,2,12,2,0.0781818181818182,0.387218045112782,0,-1.10150554678709,1,0,0,0.121199248120301,-0.344771236144358,0,FALSE,-0.225563909774436,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Jacksonville State",2023,,,,0.037593984962406,0,,,2,0,0,0,0,1.91382675438597,-0.741077227185748,2,1,0.5,,,,,0.398496240601504,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"James Madison",2023,0.101,-0.026,0.244,0.0300751879699248,0,0.0926466165413534,0.0270375939849624,5,4,1,0.04,0.31203007518797,1.04877631578947,-0.766113077130777,4,2,0.5,0.235894736842105,-0.579181486310868,0,FALSE,-0.511278195488722,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Kansas",2023,1.003,1.027,0.937,0.541353383458647,0,0.656097744360902,-0.00162406015037588,12,14,10,0.393636363636364,0.733082706766917,-5.891,-2.28086577088399,1,1,1,0.0461842105263158,-0.143694543565691,0,FALSE,-0.24812030075188,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Kansas State",2023,0.49,0.763,0.369,0.496240601503759,0.293252544916439,0.412631578947368,0.253082706766917,6,15,4,0.161818181818182,0.496240601503759,23.2101644736842,-0.132312852276171,3,2,0.666666666666667,0.313127819548872,-0.083489409786264,0,FALSE,0.0375939849624061,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Kent State",2023,0.074,0.126,0.117,0.120300751879699,0,0.0233684210526316,0.111398496240601,7,17,0,0,0,0.168800438596491,-0.817690678247038,2,1,0.5,0,-0.722020868892135,0,FALSE,0.0902255639097744,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Kentucky",2023,0.481,-0.182,0.417,0.774436090225564,0,0.296556390977444,0.401932330827068,12,21,12,0.484545454545455,0.796992481203007,66.3540197368421,0.533070234972238,3,2,0.666666666666667,0.464646616541353,0.310779946988815,0.310779946988815,FALSE,-0.210526315789474,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"LSU",2023,0.845,0.983,0.888,0.954887218045113,0.799644261490261,0.80687969924812,0.148007518796993,14,21,14,0.576363636363636,0.894736842105263,32.1379934210526,-0.018847945012904,2,1,0.5,0.100210526315789,-0.00211096984144525,0,FALSE,0.0150375939849624,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Liberty",2023,0.448,0.98,0.544,0.0601503759398496,0,0.245894736842105,0.033203007518797,13,14,0,0,0,47.6712105263158,0.247512940158709,6,5,0.833333333333333,0,0.112865900712371,0.112865900712371,FALSE,-0.142857142857143,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Louisiana",2023,0.647,0.804,0.744,0.285714285714286,0,0.277285714285714,0.100857142857143,1,7,0,0,0,0,-1.10150554678709,0,0,1,0,-0.281985419977494,0,FALSE,-0.0225563909774436,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Louisiana Tech",2023,0.365,0.087,0.426,0.218045112781955,0,0.0493984962406015,0.138458646616541,19,23,3,0.119545454545455,0.473684210526316,28.5893728070175,-0.0565706461743113,5,4,0.8,0.271894736842105,-0.0324715509040547,0,FALSE,0.270676691729323,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Louisville",2023,0.231,0.164,0.395,0.789473684210526,0,0.159789473684211,0.607105263157895,26,25,25,0.878636363636364,0.988721804511278,210.047519736842,1.93793151085283,9,7,0.777777777777778,0.598176691729323,1.17244856406596,1.17244856406596,TRUE,-0.285714285714286,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Marshall",2023,0.468,0.287,0.481,0.293233082706767,0,0.422255639097744,0.156,11,14,1,0.0390909090909091,0.285714285714286,7.34648684210526,-0.511469190920836,1,1,1,0.148285714285714,-0.265452510087914,0,FALSE,-0.496240601503759,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Maryland",2023,0.784,1.011,0.88,0.684210526315789,0,0.613052631578947,0.14778947368421,10,22,9,0.365,0.714285714285714,62.4623969298246,0.448024744793407,2,2,1,0.0857142857142857,0.0537629693752088,0.0537629693752088,FALSE,-0.37593984962406,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Massachusetts",2023,0.531,-1.96,0.678,0.43609022556391,0,0.0359323308270677,0.204526315789474,21,19,14,0.521818181818182,0.838345864661654,96.9147675438596,0.928046482316424,8,4,0.5,0.269947368421053,0.298830967305889,0.298830967305889,FALSE,0.338345864661654,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Memphis",2023,0.511,0.9,0.692,0.526315789473684,0,0.349631578947368,0.257368421052632,19,26,2,0.0781818181818182,0.387218045112782,65.3560526315789,0.511469190920836,5,3,0.6,0.119263157894737,0.157532510803618,0.157532510803618,FALSE,-0.278195488721805,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Miami",2023,0.662,0.779,0.637,0.917293233082707,0,0.258827067669173,0.310045112781955,15,24,12,0.492272727272727,0.804511278195489,12.58275,-0.326083867695166,3,2,0.666666666666667,0.292037593984962,-0.118368443973345,0,FALSE,0.0150375939849624,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Miami (OH)",2023,0.675,0.863,0.784,0.18796992481203,0,0.121804511278195,0.0610902255639098,4,11,1,0.0404545454545455,0.334586466165414,-2.22434210526316,-1.7351922038921,2,2,1,0.0722706766917293,-0.374801516040693,0,FALSE,0.225563909774436,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Michigan",2023,0.777,0.936,0.825,0.902255639097744,0.933443833736772,0.771157894736842,0.201203007518797,9,13,9,0.366363636363636,0.721804511278195,4.48338157894737,-0.554922942702654,2,2,1,0.126315789473684,-0.0971115149729644,0,FALSE,0,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Michigan State",2023,0.21,0.152,0.254,0.804511278195489,0,0.0189473684210526,0.635563909774436,14,17,14,0.545,0.853383458646617,39.0969802631579,0.0754588663820661,6,6,1,0.636624060150376,0.0562923143210213,0.0562923143210213,FALSE,0.315789473684211,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Middle Tennessee",2023,0.337,0.029,0.313,0.330827067669173,0,0.116556390977444,0.219338345864662,9,8,0,0,0,8.01889912280702,-0.468960676235104,5,3,0.6,0,-0.322175984573517,0,FALSE,0.0601503759398496,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Minnesota",2023,0.409,0.336,0.344,0.578947368421053,0,0.378248120300752,0.342157894736842,10,18,10,0.393636363636364,0.733082706766917,80.2021688596491,0.791638607743375,3,3,1,0.480902255639098,0.519314926679654,0.519314926679654,TRUE,-0.518796992481203,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Mississippi",2023,0.618,0.956,0.728,0.834586466165414,0.18158596342878,0.34384962406015,0.318812030075188,25,38,19,0.765909090909091,0.962406015037594,256.257587719298,2.67294770758682,8,7,0.875,0.261774436090226,0.727041776463615,0.727041776463615,TRUE,0.285714285714286,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Mississippi State",2023,0.584,0.96,0.715,0.796992481203007,0,0.412751879699248,0.331548872180451,13,27,11,0.435,0.75187969924812,111.44298245614,1.08438193805418,8,5,0.625,0.214285714285714,0.309048852345443,0.309048852345443,FALSE,-0.300751879699248,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Missouri",2023,0.651,0.984,0.83,0.827067669172932,0,0.352421052631579,0.288646616541353,8,20,8,0.321818181818182,0.661654135338346,27.9572916666667,-0.0754588663820661,2,2,1,0.112481203007519,-0.0128280072849512,0,FALSE,-0.135338345864662,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Navy",2023,0.611,0.68,0.751,0.0150375939849624,0,0.142413533834586,0.00584962406015038,0,3,0,0,0,0,-1.10150554678709,0,0,1,0,-0.274274881149984,0,FALSE,0.172932330827068,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Nebraska",2023,0.14,-0.063,0.403,0.849624060150376,0,0.0305263157894737,0.730676691729323,13,28,11,0.439545454545455,0.774436090225564,20.3451929824561,-0.170443131739819,5,4,0.8,0.462338345864662,-0.101754549648672,0,FALSE,0.18796992481203,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Nevada",2023,0.225,-0.03,0.333,0.263157894736842,0,0.037218045112782,0.203947368421053,13,13,2,0.0795454545454545,0.424812030075188,20.1064934210526,-0.189598120462421,6,4,0.666666666666667,0.28334962406015,-0.126461946348435,0,FALSE,0.240601503759398,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"New Mexico",2023,0.44,0.396,0.312,0.12781954887218,0,0.0264661654135338,0.0715789473684211,14,17,1,0.0386363636363636,0.259398496240602,98.8300942982456,0.957438716409626,7,2,0.285714285714286,0.178466165413534,0.658717836889823,0.658717836889823,TRUE,0.345864661654135,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"New Mexico State",2023,0.843,0.958,0.946,0.142857142857143,0,0.589466165413534,0.0224285714285714,7,7,0,0,0,15.8664802631579,-0.247512940158709,2,1,0.5,0,-0.0133656987685703,0,FALSE,-0.293233082706767,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"North Carolina",2023,0.754,0.959,0.819,0.879699248120301,0.188736547524466,0.351488721804511,0.216406015037594,10,18,9,0.36,0.691729323308271,74.8823947368421,0.622163161537351,2,2,1,0.125203007518797,0.112611532238261,0.112611532238261,FALSE,0.383458646616541,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"North Carolina State",2023,0.385,0.268,0.449,0.721804511278195,0,0.217105263157895,0.44390977443609,6,12,5,0.198636363636364,0.515037593984962,46.065,0.189598120462421,2,2,1,0.283785714285714,0.104468564374794,0.104468564374794,FALSE,-0.157894736842105,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
